Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,RT_Bool_Hand.thisRepN,RT_Bool_Hand.thisTrialN,RT_Bool_Hand.thisN,RT_Bool_Hand.thisIndex,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,TR_Bool_Hand.thisRepN,TR_Bool_Hand.thisTrialN,TR_Bool_Hand.thisN,TR_Bool_Hand.thisIndex,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Feedback_Bool.thisRepN,TR_Feedback_Bool.thisTrialN,TR_Feedback_Bool.thisN,TR_Feedback_Bool.thisIndex,TR_Penalty_Bool.thisRepN,TR_Penalty_Bool.thisTrialN,TR_Penalty_Bool.thisN,TR_Penalty_Bool.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,CR_Old_Grp_B_Bool.thisRepN,CR_Old_Grp_B_Bool.thisTrialN,CR_Old_Grp_B_Bool.thisN,CR_Old_Grp_B_Bool.thisIndex,CR_Old_Iter_Ctx1.thisRepN,CR_Old_Iter_Ctx1.thisTrialN,CR_Old_Iter_Ctx1.thisN,CR_Old_Iter_Ctx1.thisIndex,stim_key_map_ctx1,stim_key_map_ctx2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_RT_Hand_Rext.started,Instr_RT_Hand_Rext.stopped,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,Instr_RT_Hand_Key.started,Instr_RT_Hand_Key.stopped,Symbol,Finger,Block_Type,Remap,Trial_Count,Set_Prep_Time,Block_Num,Grp_B,Grp_R,RT_Circle_Frame_Hand.started,RT_Circle_Frame_Hand.stopped,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,RT_Press_Hand.started,RT_Press_Hand.stopped,RT_HandShape.started,RT_HandShape.stopped,RT_Stim_Hand.started,RT_Stim_Hand.stopped,RT_Circle_Frame_Feedback.started,RT_Circle_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,Post_Trial_Circle_Frame.started,Post_Trial_Circle_Frame.stopped,instr_HAND_TR_text.started,instr_HAND_TR_text.stopped,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_HAND_TR_press.started,Instr_HAND_TR_press.stopped,Instr_Block_Num_Text.started,Instr_Block_Num_Text.stopped,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Instr_Block_Num_Press.started,Instr_Block_Num_Press.stopped,TR_too_early,TR_too_late,TR_Circle_Hand.started,TR_Circle_Hand.stopped,TR_Circle_Frame_Hand.started,TR_Circle_Frame_Hand.stopped,TR_HandShape.started,TR_HandShape.stopped,TR_Stim_Hand.started,TR_Stim_Hand.stopped,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Press_Hand.started,TR_Press_Hand.stopped,Tr_Circle_Frame_Feedback.started,Tr_Circle_Frame_Feedback.stopped,TR_Feedback_Text.started,TR_Feedback_Text.stopped,TR_Feedback_Image.started,TR_Feedback_Image.stopped,TR_Circle_Frame_Penalty.started,TR_Circle_Frame_Penalty.stopped,TR_Penalty_Text.started,TR_Penalty_Text.stopped,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Press.started,TR_Penalty_Press.stopped,Instr_CR_Old_Text_Ctx1.started,Instr_CR_Old_Text_Ctx1.stopped,Instr_CR_Old_Press_Ctx1.keys,Instr_CR_Old_Press_Ctx1.rt,Instr_CR_Old_Press_Ctx1.started,Instr_CR_Old_Press_Ctx1.stopped,Shape,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,i,RT_Hand,0,1,0.47138085682661757,1,1,0,10.450726199895144,None,i,1,0.38716590008698404,10.450726199895144,None,10.450726199895144,None,10.450726199895144,None,10.87351579987444,None,10.87351579987444,None,11.178925799904391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,u,RT_Hand,0,2,0.6183126405493597,1,1,0,11.39551889989525,None,u,1,0.32212960021570325,11.39551889989525,None,11.39551889989525,None,11.39551889989525,None,11.765490199904889,None,11.765490199904889,None,12.078742099925876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,h,RT_Hand,0,3,0.694709176823703,1,1,0,12.28941289987415,None,h,1,0.3566970999818295,12.28941289987415,None,12.28941289987415,None,12.28941289987415,None,12.677654899889603,None,12.677654899889603,None,12.978306100005284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,h,RT_Hand,0,4,0.985804026201551,1,1,0,13.184980399906635,None,h,1,0.8374801999889314,13.184980399906635,None,13.184980399906635,None,13.184980399906635,None,14.068759199930355,None,14.068759199930355,None,14.378857200033963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,u,TR_Hand,0,0,0.8071428955680788,1,1,0,,,,,,,,,,,,,,,,18.179357199929655,None,14.57850049994886,None,h,1.0192738000769168,14.57850049994886,None,15.65282109985128,None,h,0.4966990000102669,15.65282109985128,None,0,0,16.23635769984685,None,16.23635769984685,None,16.23635769984685,None,17.028600299963728,None,u,1,1.5614197999238968,16.23635769984685,None,17.876467199996114,None,17.876467199996114,None,17.876467199996114,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,l,TR_Hand,0,1,0.08914104554676139,1,1,0,,,,,,,,,,,,,,,,20.228594299871475,None,,,,,,,,,,,,,0,0,18.385634399950504,None,18.385634399950504,None,18.385634399950504,None,19.895538300042972,None,l,1,1.5003094000276178,18.385634399950504,None,19.91900400002487,None,19.91900400002487,None,19.91900400002487,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,u,TR_Hand,0,2,0.6191643150179853,1,1,0,,,,,,,,,,,,,,,,22.279190100030974,None,,,,,,,,,,,,,0,0,20.442512299865484,None,20.442512299865484,None,20.442512299865484,None,21.413253899896517,None,u,1,1.4752658000215888,20.442512299865484,None,21.96713300002739,None,21.96713300002739,None,21.96713300002739,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,i,TR_Hand,0,3,0.1939662523848178,1,1,0,,,,,,,,,,,,,,,,24.362093899864703,None,,,,,,,,,,,,,0,0,22.486457400023937,None,22.486457400023937,None,22.486457400023937,None,23.898077299818397,None,h,0,1.519396600080654,22.486457400023937,None,24.062684699892998,None,24.062684699892998,None,24.062684699892998,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,l,TR_Hand,0,4,0.705535357275705,1,1,0,,,,,,,,,,,,,,,,26.362200799863786,None,,,,,,,,,,,,,0,0,24.57065619993955,None,24.57065619993955,None,24.57065619993955,None,25.445424899924546,None,l,1,1.4271281000692397,24.57065619993955,None,26.05733079998754,None,26.05733079998754,None,26.05733079998754,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,l,TR_Hand,0,0,0.49685446620737617,2,1,0,,,,,,,,,,,,,,,,29.41227119998075,None,,,,,,,26.565024999901652,None,h,0.8569616000168025,26.565024999901652,None,0,0,27.466907899826765,None,27.466907899826765,None,27.466907899826765,None,28.562255600001663,None,l,1,1.6112850999925286,27.466907899826765,None,29.10510679986328,None,29.10510679986328,None,29.10510679986328,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,i,TR_Hand,0,1,0.18610351920833512,2,1,0,,,,,,,,,,,,,,,,31.51415940001607,None,,,,,,,,,,,,,0,0,29.624338999856263,None,29.624338999856263,None,29.624338999856263,None,31.02894279989414,None,u,0,1.5495471998583525,29.624338999856263,None,31.206640399992466,None,31.206640399992466,None,31.206640399992466,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,u,TR_Hand,0,2,0.4258992102379324,2,1,0,,,,,,,,,,,,,,,,36.228968400042504,None,,,,,,,,,,,,,0,1,31.744062299840152,33.5289419000037,31.744062299840152,33.5289419000037,31.744062299840152,33.5289419000037,32.91227239998989,33.5289419000037,None,0,,31.744062299840152,None,,,,,,,33.555976500036195,None,33.555976500036195,None,h,0.6664601999800652,35.54721069987863,None,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,h,TR_Hand,0,3,1.284345241196832,2,1,0,,,,,,,,,,,,,,,,38.4299396998249,None,,,,,,,,,,,,,0,0,36.43766659987159,None,36.43766659987159,None,36.43766659987159,None,36.72891389997676,None,h,1,1.6320189000107348,36.43766659987159,None,38.12626469996758,None,38.12626469996758,None,38.12626469996758,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,i,TR_Hand,0,4,0.7735203890589557,2,1,0,,,,,,,,,,,,,,,,40.578940999927,None,,,,,,,,,,,,,0,0,38.645445900037885,None,38.645445900037885,None,38.645445900037885,None,39.46227989997715,None,u,0,1.5763153999578208,38.645445900037885,None,40.27044849982485,None,40.27044849982485,None,40.27044849982485,None,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Dec_04_0039,Context_Learning_new,2020.1.3,59.78172491852969,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.782435099827126,None,h,6.535164000000805,40.782435099827126,None,media/djnb.png,,,,,,,
